customer_id,gender,is_senior_citizen,partner,dependents,partner_dependents,phone_service,internet_service,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,avg charges,Check,Start Date,is_female,has_churned,has_phone,has_internet,Contract Type,Phone Service,Internet Service,service_type
1237-WIYYZ,Female,0,No,No,0,1,0,FALSE,0,Mailed check,19.55,389.25,No,19,20.49,FALSE,20191227,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
1240-HCBOH,Female,0,No,No,0,2,0,FALSE,2,Mailed check,26.10,"1,759.55",No,67,26.26,FALSE,20151227,TRUE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
1240-KNSEZ,Male,0,No,No,0,1,0,FALSE,0,Mailed check,20.10,20.10,Yes,1,20.10,TRUE,20210627,FALSE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
1241-EZFMJ,Male,0,Yes,No,1,2,0,FALSE,2,Bank transfer (automatic),25.45,"1,538.60",No,60,25.64,FALSE,20160727,FALSE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
1241-FPMOF,Male,0,No,No,0,1,0,FALSE,2,Mailed check,19.65,"1,025.05",No,52,19.71,FALSE,20170327,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1245-HARPS,Female,0,Yes,No,1,1,0,FALSE,2,Mailed check,20.40,292.40,No,14,20.89,FALSE,20200527,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1247-QBVSH,Female,0,Yes,Yes,3,1,1,TRUE,0,Mailed check,50.20,"2,169.40",No,43,50.45,FALSE,20171227,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
1248-DYXUB,Male,0,Yes,Yes,3,2,0,FALSE,2,Mailed check,24.80,"1,229.10",No,49,25.08,FALSE,20170627,FALSE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
1251-KRREG,Male,0,No,No,0,2,1,TRUE,0,Mailed check,54.40,114.10,Yes,2,57.05,FALSE,20210527,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
1251-STYSZ,Female,1,No,No,0,2,2,TRUE,0,Electronic check,80.25,303.70,No,3,101.23,FALSE,20210427,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1254-IZEYF,Female,1,No,No,0,2,2,TRUE,0,Electronic check,99.95,"3,186.65",Yes,31,102.80,FALSE,20181227,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1257-SXUXQ,Male,0,Yes,Yes,3,1,0,FALSE,0,Mailed check,19.45,86.05,No,4,21.51,FALSE,20210327,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
1258-YMZNM,Female,1,No,No,0,2,2,TRUE,1,Bank transfer (automatic),110.50,"2,857.60",No,25,114.30,FALSE,20190627,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
1260-TTRXI,Male,0,No,No,0,1,1,TRUE,0,Electronic check,54.30,195.30,Yes,3,65.10,FALSE,20210427,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
1261-FWTTE,Male,1,No,No,0,0,1,FALSE,0,Bank transfer (automatic),34.65,768.45,No,22,34.93,FALSE,20190927,FALSE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
1262-OPMFY,Female,0,Yes,No,1,1,2,TRUE,0,Bank transfer (automatic),75.75,655.90,Yes,8,81.99,FALSE,20201127,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1264-BYWMS,Male,0,No,No,0,2,2,TRUE,0,Electronic check,96.80,"5,283.95",Yes,54,97.85,FALSE,20170127,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1264-FUHCX,Female,0,Yes,No,1,0,1,FALSE,1,Credit card (automatic),56.30,"2,780.60",No,49,56.75,FALSE,20170627,TRUE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
1265-BCFEO,Female,0,Yes,No,1,2,1,TRUE,2,Bank transfer (automatic),80.45,"5,662.25",No,70,80.89,FALSE,20150927,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
1265-HVPZB,Male,0,Yes,No,1,1,1,TRUE,1,Credit card (automatic),66.40,"3,958.20",No,59,67.09,FALSE,20160827,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
1265-XTECC,Female,1,Yes,No,1,2,2,TRUE,1,Credit card (automatic),96.55,"6,581.90",Yes,68,96.79,FALSE,20151127,TRUE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
1265-ZFOSD,Female,0,Yes,No,1,2,1,TRUE,2,Mailed check,81.30,"5,129.30",No,63,81.42,FALSE,20160427,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
1266-NZYUI,Female,0,Yes,Yes,3,2,1,TRUE,2,Bank transfer (automatic),66.85,"4,758.80",No,71,67.03,FALSE,20150827,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
1268-ASBGA,Female,1,Yes,No,1,2,2,TRUE,0,Credit card (automatic),85.35,"1,375.15",Yes,16,85.95,FALSE,20200327,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1269-FOYWN,Male,0,Yes,Yes,3,1,0,FALSE,1,Bank transfer (automatic),20.00,860.85,No,43,20.02,FALSE,20171227,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
1270-XKUCC,Female,0,Yes,Yes,3,1,0,FALSE,2,Mailed check,19.70,599.25,No,30,19.98,FALSE,20190127,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1271-SJBGZ,Male,1,No,No,0,0,1,FALSE,0,Electronic check,43.65,526.95,Yes,12,43.91,FALSE,20200727,FALSE,TRUE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
1271-UODNO,Male,0,No,No,0,2,1,TRUE,2,Credit card (automatic),53.85,"2,200.70",No,40,55.02,FALSE,20180327,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,DSL,Phone & Internet
1272-ILHFG,Male,0,Yes,Yes,3,1,0,FALSE,1,Mailed check,19.65,332.65,No,16,20.79,FALSE,20200327,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
1273-MTETI,Female,1,No,No,0,2,2,TRUE,0,Electronic check,88.85,372.45,Yes,4,93.11,FALSE,20210327,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1282-IHQAC,Male,1,No,No,0,0,1,FALSE,1,Credit card (automatic),44.05,"3,011.65",No,68,44.29,FALSE,20151127,FALSE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
1285-OKIPP,Male,0,No,No,0,1,2,TRUE,0,Electronic check,79.90,79.90,Yes,1,79.90,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1291-CUOCY,Male,0,Yes,No,1,2,2,TRUE,2,Credit card (automatic),110.60,"7,962.20",No,71,112.14,FALSE,20150827,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
1293-BSEUN,Female,0,Yes,Yes,3,1,0,FALSE,2,Mailed check,20.70,"1,482.30",No,71,20.88,FALSE,20150827,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1293-HHSHJ,Female,0,No,No,0,1,0,FALSE,1,Mailed check,21.10,741.00,No,35,21.17,FALSE,20180827,TRUE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
1297-VQDRP,Male,1,Yes,Yes,3,2,2,TRUE,1,Credit card (automatic),107.15,"7,379.80",No,68,108.53,FALSE,20151127,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
1298-PHBTI,Male,0,Yes,Yes,3,2,2,TRUE,2,Electronic check,84.80,"6,152.40",No,72,85.45,FALSE,20150727,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
1299-AURJA,Female,0,Yes,Yes,3,2,0,FALSE,2,Bank transfer (automatic),24.70,"1,685.90",No,68,24.79,FALSE,20151127,TRUE,FALSE,TRUE,FALSE,2 Year,Two or More Lines,No Internet Service,Phone Only
1301-LOPVR,Male,0,Yes,Yes,3,0,1,FALSE,1,Credit card (automatic),55.35,"1,636.95",No,29,56.45,FALSE,20190227,FALSE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
1302-TPUBN,Male,0,No,No,0,1,0,FALSE,2,Bank transfer (automatic),19.35,"1,240.80",No,64,19.39,FALSE,20160327,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1302-UHBDD,Male,1,No,No,0,1,2,TRUE,0,Electronic check,89.95,"1,648.45",No,18,91.58,FALSE,20200127,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1303-SRDOK,Female,0,Yes,Yes,3,1,2,TRUE,2,Credit card (automatic),69.05,"3,842.60",No,55,69.87,FALSE,20161227,TRUE,FALSE,TRUE,TRUE,2 Year,One Line,Fiber Optic,Phone & Internet
1304-BCCFO,Male,0,Yes,No,1,1,1,TRUE,0,Mailed check,70.05,564.40,No,8,70.55,FALSE,20201127,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
1304-NECVQ,Female,1,No,No,0,2,2,TRUE,0,Electronic check,78.55,149.55,Yes,1,149.55,FALSE,20210627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1304-SEGFY,Female,0,Yes,No,1,2,2,TRUE,2,Electronic check,97.85,"6,841.30",No,69,99.15,FALSE,20151027,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
1306-RPWXZ,Female,0,No,Yes,2,1,0,FALSE,2,Credit card (automatic),20.45,"1,024.65",No,50,20.49,FALSE,20170527,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1307-ATKGB,Male,0,No,No,0,1,2,TRUE,0,Electronic check,89.55,"2,187.15",No,24,91.13,FALSE,20190727,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1307-TVUFB,Male,1,No,No,0,2,2,TRUE,0,Bank transfer (automatic),79.35,"3,344.10",No,42,79.62,FALSE,20180127,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1309-BXVOQ,Male,0,Yes,No,1,2,2,TRUE,0,Electronic check,106.10,"2,249.95",Yes,21,107.14,FALSE,20191027,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1309-XGFSN,Male,1,Yes,Yes,3,2,1,TRUE,1,Electronic check,80.85,"4,079.55",No,50,81.59,FALSE,20170527,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
1310-QRITU,Female,0,No,No,0,2,1,TRUE,0,Electronic check,50.30,913.30,No,18,50.74,FALSE,20200127,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
1319-YLZJG,Male,0,Yes,No,1,1,2,TRUE,0,Electronic check,84.60,959.90,No,11,87.26,FALSE,20200827,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1320-GVNHT,Male,0,Yes,Yes,3,2,2,TRUE,2,Credit card (automatic),108.40,"7,767.25",No,71,109.40,FALSE,20150827,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
1320-HTRDR,Female,0,No,No,0,2,2,TRUE,0,Electronic check,75.50,220.60,Yes,2,110.30,FALSE,20210527,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1320-REHCS,Male,1,No,No,0,2,2,TRUE,0,Electronic check,110.75,"5,832.00",No,52,112.15,FALSE,20170327,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1322-AGOQM,Male,0,No,No,0,0,1,FALSE,0,Bank transfer (automatic),30.30,"1,380.10",Yes,45,30.67,FALSE,20171027,FALSE,TRUE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
1323-OOEPC,Female,0,Yes,No,1,2,2,TRUE,0,Credit card (automatic),98.40,"5,149.50",Yes,52,99.03,FALSE,20170327,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1324-NLTJE,Female,1,No,No,0,2,1,TRUE,0,Credit card (automatic),55.00,757.10,Yes,13,58.24,FALSE,20200627,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
1325-USMEC,Male,0,Yes,No,1,2,2,TRUE,2,Credit card (automatic),99.35,"6,944.50",No,69,100.64,FALSE,20151027,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
1328-EUZHC,Female,0,Yes,No,1,1,0,FALSE,2,Mailed check,20.10,370.50,No,18,20.58,FALSE,20200127,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1329-VHWNP,Female,0,No,No,0,0,1,FALSE,0,Bank transfer (automatic),25.05,189.95,No,7,27.14,FALSE,20201227,TRUE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
1333-PBMXB,Female,0,Yes,Yes,3,2,0,FALSE,1,Bank transfer (automatic),24.75,"1,342.15",No,54,24.85,FALSE,20170127,TRUE,FALSE,TRUE,FALSE,1 Year,Two or More Lines,No Internet Service,Phone Only
1334-FJSVR,Male,0,No,No,0,0,1,FALSE,0,Electronic check,24.25,24.25,Yes,1,24.25,TRUE,20210627,FALSE,TRUE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
1334-PDUKM,Female,0,Yes,No,1,2,2,TRUE,1,Credit card (automatic),86.45,"5,762.95",No,66,87.32,FALSE,20160127,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
1335-HQMKX,Female,0,Yes,No,1,2,2,TRUE,1,Electronic check,101.35,"7,323.15",No,72,101.71,FALSE,20150727,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
1335-MXCSE,Male,0,Yes,Yes,3,1,1,TRUE,2,Credit card (automatic),55.25,"3,119.90",No,56,55.71,FALSE,20161127,FALSE,FALSE,TRUE,TRUE,2 Year,One Line,DSL,Phone & Internet
1335-NTIUC,Male,0,No,No,0,0,1,FALSE,0,Electronic check,24.95,190.25,No,7,27.18,FALSE,20201227,FALSE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
1336-EZFZY,Female,0,No,No,0,1,0,FALSE,0,Mailed check,20.05,83.30,No,4,20.83,FALSE,20210327,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
1337-BOZWO,Male,0,Yes,Yes,3,0,1,FALSE,1,Credit card (automatic),46.40,812.40,No,17,47.79,FALSE,20200227,FALSE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
1338-CECEE,Male,0,Yes,Yes,3,2,1,TRUE,1,Bank transfer (automatic),68.50,"2,839.95",No,41,69.27,FALSE,20180227,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
1342-JPNKI,Male,0,No,No,0,2,2,TRUE,0,Bank transfer (automatic),86.05,834.10,Yes,9,92.68,FALSE,20201027,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1343-EHPYB,Male,0,Yes,No,1,2,2,TRUE,0,Electronic check,103.40,"6,603.00",Yes,63,104.81,FALSE,20160427,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1345-GKDZZ,Male,0,No,Yes,2,1,0,FALSE,0,Mailed check,19.55,128.60,No,6,21.43,FALSE,20210127,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
1345-ZUKID,Male,0,No,No,0,1,0,FALSE,1,Mailed check,19.35,324.80,No,16,20.30,FALSE,20200327,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
1346-PJWTK,Male,0,Yes,No,1,1,2,TRUE,0,Credit card (automatic),94.15,"5,731.85",No,60,95.53,FALSE,20160727,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1346-UFHAX,Female,0,No,No,0,2,2,TRUE,0,Credit card (automatic),80.00,"1,029.35",No,12,85.78,FALSE,20200727,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1347-KTTTA,Male,0,Yes,No,1,1,2,TRUE,1,Credit card (automatic),102.45,"6,654.10",No,64,103.97,FALSE,20160327,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
1349-WXNGG,Male,0,No,No,0,1,0,FALSE,0,Bank transfer (automatic),20.05,20.05,Yes,1,20.05,TRUE,20210627,FALSE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
1352-HNSAW,Female,0,Yes,Yes,3,2,2,TRUE,2,Bank transfer (automatic),115.60,"8,220.40",No,71,115.78,FALSE,20150827,TRUE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
1352-VHKAJ,Male,0,Yes,Yes,3,2,1,TRUE,0,Bank transfer (automatic),71.60,"1,957.10",No,27,72.49,FALSE,20190427,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
1353-GHZOS,Male,0,Yes,No,1,1,1,TRUE,1,Bank transfer (automatic),59.75,"1,374.35",No,23,59.75,FALSE,20190827,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
1353-LJWEM,Male,0,No,No,0,1,1,TRUE,0,Electronic check,60.90,688.50,No,11,62.59,FALSE,20200827,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
1354-YZFNB,Male,0,Yes,Yes,3,1,0,FALSE,2,Credit card (automatic),19.55,68.80,No,3,22.93,FALSE,20210427,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1355-KUSBG,Female,0,Yes,Yes,3,2,1,TRUE,0,Electronic check,48.80,349.80,No,7,49.97,FALSE,20201227,TRUE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
1356-MKYSK,Male,0,No,No,0,1,1,TRUE,0,Credit card (automatic),78.65,483.30,No,6,80.55,FALSE,20210127,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
1357-BIJKI,Male,0,Yes,No,1,2,2,TRUE,1,Electronic check,98.25,"4,858.70",No,49,99.16,FALSE,20170627,FALSE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
1357-MVDOZ,Male,0,Yes,Yes,3,1,1,TRUE,0,Bank transfer (automatic),59.65,683.25,No,11,62.11,FALSE,20200827,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
1360-JYXKQ,Female,1,Yes,No,1,1,2,TRUE,1,Electronic check,99.10,"5,437.10",No,54,100.69,FALSE,20170127,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,Fiber Optic,Phone & Internet
1360-RCYRT,Male,0,Yes,Yes,3,0,1,FALSE,0,Bank transfer (automatic),30.35,678.75,No,22,30.85,FALSE,20190927,FALSE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
1360-XFJMR,Female,0,Yes,No,1,2,2,TRUE,1,Credit card (automatic),109.70,"7,344.45",No,66,111.28,FALSE,20160127,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
1363-TXLSL,Male,1,Yes,No,1,1,2,TRUE,0,Electronic check,70.30,70.30,Yes,1,70.30,TRUE,20210627,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1370-GGAWX,Female,0,No,No,0,2,2,TRUE,1,Electronic check,94.15,"4,408.45",No,46,95.84,FALSE,20170927,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone & Internet
1371-DWPAZ,Female,0,Yes,Yes,3,0,1,FALSE,2,Credit card (automatic),56.05,,No,0,#DIV/0!,#DIV/0!,20210727,TRUE,FALSE,FALSE,TRUE,2 Year,No Phone Service,DSL,Internet Only
1371-OJCEK,Female,0,No,No,0,2,0,FALSE,1,Bank transfer (automatic),24.35,"1,133.70",No,46,24.65,FALSE,20170927,TRUE,FALSE,TRUE,FALSE,1 Year,Two or More Lines,No Internet Service,Phone Only
1371-WEPDS,Male,1,Yes,No,1,1,1,TRUE,1,Electronic check,55.80,"2,283.30",No,40,57.08,FALSE,20180327,FALSE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
1373-ORVIZ,Female,0,Yes,Yes,3,2,1,TRUE,0,Electronic check,66.35,740.80,Yes,11,67.35,FALSE,20200827,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL,Phone & Internet
1374-DMZUI,Female,1,No,No,0,2,2,TRUE,0,Electronic check,94.30,424.45,Yes,4,106.11,FALSE,20210327,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1376-HHBDV,Female,0,No,No,0,1,1,TRUE,0,Mailed check,48.80,"1,536.75",No,31,49.57,FALSE,20181227,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
1379-FRVEB,Male,0,No,Yes,2,2,2,TRUE,0,Electronic check,91.00,"1,430.05",No,15,95.34,FALSE,20200427,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1383-EZRWL,Female,0,No,No,0,1,0,FALSE,0,Mailed check,20.05,164.85,Yes,8,20.61,FALSE,20201127,TRUE,TRUE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
1384-RCUXW,Male,0,No,No,0,2,2,TRUE,0,Mailed check,80.55,"1,248.90",No,15,83.26,FALSE,20200427,FALSE,FALSE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1385-TQOZW,Female,0,No,No,0,1,0,FALSE,0,Credit card (automatic),20.45,147.55,No,7,21.08,FALSE,20201227,TRUE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
1386-ZIKUV,Male,0,No,No,0,1,0,FALSE,0,Mailed check,18.95,130.55,No,6,21.76,FALSE,20210127,FALSE,FALSE,TRUE,FALSE,Month-to-Month,One Line,No Internet Service,Phone Only
1389-CXMLU,Male,1,No,No,0,2,2,TRUE,0,Electronic check,91.05,289.10,Yes,3,96.37,FALSE,20210427,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1389-WNUIB,Female,0,Yes,Yes,3,2,1,TRUE,1,Bank transfer (automatic),76.00,"1,588.75",No,20,79.44,FALSE,20191127,TRUE,FALSE,TRUE,TRUE,1 Year,Two or More Lines,DSL,Phone & Internet
1391-UBDAR,Male,0,No,No,0,1,2,TRUE,0,Electronic check,72.90,818.45,No,11,74.40,FALSE,20200827,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1393-IMKZG,Female,0,No,No,0,1,2,TRUE,0,Electronic check,95.85,95.85,No,1,95.85,TRUE,20210627,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1394-SUIUH,Female,1,Yes,No,1,1,2,TRUE,0,Electronic check,85.15,"3,670.50",No,43,85.36,FALSE,20171227,TRUE,FALSE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1395-OFUWC,Male,0,Yes,Yes,3,0,1,FALSE,0,Credit card (automatic),29.30,"1,224.05",No,41,29.85,FALSE,20180227,FALSE,FALSE,FALSE,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
1395-WSWXR,Male,0,No,No,0,1,0,FALSE,2,Mailed check,20.75,487.05,No,23,21.18,FALSE,20190827,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1396-QWFBJ,Female,0,Yes,Yes,3,1,2,TRUE,0,Bank transfer (automatic),74.05,"1,565.70",Yes,21,74.56,FALSE,20191027,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic,Phone & Internet
1397-XKKWR,Male,0,No,No,0,0,1,FALSE,1,Mailed check,35.30,264.80,No,7,37.83,FALSE,20201227,FALSE,FALSE,FALSE,TRUE,1 Year,No Phone Service,DSL,Internet Only
1399-OUPJN,Female,0,Yes,Yes,3,1,0,FALSE,2,Bank transfer (automatic),19.75,"1,272.05",No,64,19.88,FALSE,20160327,TRUE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1399-UBQIU,Male,0,No,No,0,1,1,TRUE,0,Electronic check,69.35,712.25,No,10,71.23,FALSE,20200927,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
1400-MMYXY,Male,1,Yes,No,1,2,2,TRUE,0,Electronic check,105.90,334.65,Yes,3,111.55,FALSE,20210427,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone & Internet
1400-WIVLL,Male,0,Yes,No,1,2,2,TRUE,2,Electronic check,107.95,"5,969.85",No,55,108.54,FALSE,20161227,FALSE,FALSE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone & Internet
1401-FTHFQ,Male,0,Yes,Yes,3,1,0,FALSE,1,Credit card (automatic),20.00,445.30,No,22,20.24,FALSE,20190927,FALSE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
1402-PTHGN,Female,0,Yes,Yes,3,1,1,TRUE,1,Mailed check,61.50,"1,087.45",No,17,63.97,FALSE,20200227,TRUE,FALSE,TRUE,TRUE,1 Year,One Line,DSL,Phone & Internet
1403-GYAFU,Male,0,Yes,Yes,3,1,0,FALSE,2,Credit card (automatic),20.05,"1,360.25",No,67,20.30,FALSE,20151227,FALSE,FALSE,TRUE,FALSE,2 Year,One Line,No Internet Service,Phone Only
1403-LKLIK,Female,0,Yes,Yes,3,1,0,FALSE,1,Mailed check,20.10,579.40,No,28,20.69,FALSE,20190327,TRUE,FALSE,TRUE,FALSE,1 Year,One Line,No Internet Service,Phone Only
1406-PUQVY,Male,0,No,Yes,2,1,1,TRUE,0,Electronic check,49.90,49.90,No,1,49.90,TRUE,20210627,FALSE,FALSE,TRUE,TRUE,Month-to-Month,One Line,DSL,Phone & Internet
